INIT LevelName=fht_c19_tarawa;fhtd.roundStartTime=13727;StartDate=2017.01.13,21:33;Filename=mods/fh2/fht/fht_c19_tarawa_170113_2133_faLog.txt
INIT LevelName=fht_c19_tarawa;fhtd.roundStartTime=13727;StartDate=2017.01.13,21:33;Filename=mods/fh2/fht/fht_c19_tarawa_170113_2133_faLog.txt
SCORE ScoreDiff=1;PlayerName=H|USMC florianmehne;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=dauntlesssbdtorch;PlayerPos=52.586,109.484,-63.748;Time=1506;Scoretype=kills
KILL;AttackerName=H|USMC florianmehne;AttackerTeam=2;AttackerPos=52.586,109.484,-63.748;VictimName=2IG|18 R4yderPSG;VictimTeam=1;VictimPos=56.704,68.913,-58.745;VictimKit=jp_Scout;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_Scout;AttackerVehicle=dauntlesssbdtorch;AttackerWeapon=DauntlessSBDtorch_USA_500lb_DB;Time=1506
SCORE ScoreDiff=-1;PlayerName=5|USMC pr0z4c;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=dauntlesssbdtorch;PlayerPos=25.506,78.475,-85.790;Time=1508;Scoretype=suicides
KILL;AttackerName=5|USMC pr0z4c;AttackerTeam=2;AttackerPos=25.506,78.475,-85.790;VictimName=5|USMC pr0z4c;VictimTeam=2;VictimPos=25.506,78.475,-85.790;VictimKit=UP_Scout;VictimVehicle=dauntlesssbdtorch;AttackerKit=UP_Scout;AttackerVehicle=dauntlesssbdtorch;AttackerWeapon=DauntlessSBDtorch_USA_500lb_DB;Time=1508
EXIT PlayerName=5|USMC pr0z4c;PlayerTeam=2;VehicleName=dauntlesssbdtorch;VehicleTime=399.5;Time=1508
SCORE ScoreDiff=-4;PlayerName=5|USMC pr0z4c;PlayerTeam=2;PlayerKit=Unknown;PlayerVehicle=MultiPlayerFreeCamera;PlayerPos=25.506,78.475,-85.790;Time=1508;Scoretype=TKs
KILL;AttackerName=5|USMC pr0z4c;AttackerTeam=2;AttackerPos=25.506,78.475,-85.790;VictimName=1|USMC jay919;VictimTeam=2;VictimPos=24.667,68.418,-87.953;VictimKit=UP_LMG_Limited;VictimVehicle=up_pvt;AttackerKit=Unknown;AttackerVehicle=MultiPlayerFreeCamera;AttackerWeapon=DauntlessSBDtorch_USA_500lb_DB;Time=1508
SCORE ScoreDiff=1;PlayerName=2IGI18 Taran121;PlayerTeam=1;PlayerKit=jp_Scout;PlayerVehicle=jp_rilfe_khaki;PlayerPos=35.360,68.848,-79.053;Time=1508;Scoretype=kills
KILL;AttackerName=2IGI18 Taran121;AttackerTeam=1;AttackerPos=35.360,68.848,-79.053;VictimName= 5[1USMC]truth_HUN;VictimTeam=2;VictimPos=25.444,67.114,-97.215;VictimKit=UP_SMGAssault;VictimVehicle=fh1_25mmaa;AttackerKit=jp_Scout;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=arisaka1;Time=1508
EXIT PlayerName= 5[1USMC]truth_HUN;PlayerTeam=2;VehicleName=fh1_25mmaa;VehicleTime=5.0;Time=1508
ENTER PlayerName=7[1MD] GeoPat;PlayerTeam=2;VehicleName=fh1_25mmaa;Time=1512
SCORE ScoreDiff=3;PlayerName=2IG|24 R0I0R;PlayerTeam=1;PlayerKit=JP_Engineer_type93;PlayerVehicle=aichi_val;PlayerPos=-29.557,116.602,-98.065;Time=1515;Scoretype=kills
SCORE ScoreDiff=2;PlayerName=2IG|15 BamBam_55;PlayerTeam=1;PlayerKit=JP_Engineer_type93;PlayerVehicle=aichi_val;PlayerPos=-29.070,117.216,-98.007;Time=1515;Scoretype=Unknown
KILL;AttackerName=2IG|24 R0I0R;AttackerTeam=1;AttackerPos=-29.557,116.602,-98.065;VictimName=H|USMC florianmehne;VictimTeam=2;VictimPos=-58.607,132.762,-91.268;VictimKit=UP_Scout;VictimVehicle=dauntlesssbdtorch;AttackerKit=JP_Engineer_type93;AttackerVehicle=aichi_val;AttackerWeapon=aichi_val_MGs;Time=1515
EXIT PlayerName=H|USMC florianmehne;PlayerTeam=2;VehicleName=dauntlesssbdtorch;VehicleTime=44.0;Time=1515
ENTER PlayerName=1|USMC eXHaLe;PlayerTeam=2;VehicleName=fh1_25mmaa;Time=1518
CAPTURE ControlPointID=103;CaptureType=neutral;CaptureTeam=1;CapturePointPos=-118.565,24.960,267.766;Time=1521
ENTER PlayerName=5|USMC pr0z4c;PlayerTeam=2;VehicleName=fh1_enterprise_guns;Time=1521
SCORE ScoreDiff=1;PlayerName=2IGI18 Taran121;PlayerTeam=1;PlayerKit=jp_Scout;PlayerVehicle=jp_rilfe_khaki;PlayerPos=35.360,68.848,-79.053;Time=1522;Scoretype=kills
KILL;AttackerName=2IGI18 Taran121;AttackerTeam=1;AttackerPos=35.360,68.848,-79.053;VictimName=1|USMC eXHaLe;VictimTeam=2;VictimPos=25.444,67.114,-97.215;VictimKit=UP_RifleAssault;VictimVehicle=fh1_25mmaa;AttackerKit=jp_Scout;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=arisaka1;Time=1522
EXIT PlayerName=1|USMC eXHaLe;PlayerTeam=2;VehicleName=fh1_25mmaa;VehicleTime=3.8;Time=1522
EXIT PlayerName=5|USMC pr0z4c;PlayerTeam=2;VehicleName=fh1_enterprise_guns;VehicleTime=0.6;Time=1522
ENTER PlayerName=5|USMC pr0z4c;PlayerTeam=2;VehicleName=fh1_enterprise_guns;Time=1522
EXIT PlayerName=5|USMC pr0z4c;PlayerTeam=2;VehicleName=fh1_enterprise_guns;VehicleTime=0.4;Time=1522
ENTER PlayerName=5|USMC RedYuri;PlayerTeam=2;VehicleName=fh1_25mmaa;Time=1523
SCORE ScoreDiff=1;PlayerName=7[1st] buddydog123;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=m3a1_stuart_pacific;PlayerPos=13.052,68.325,-84.674;Time=1523;Scoretype=kills
KILL;AttackerName=7[1st] buddydog123;AttackerTeam=2;AttackerPos=13.052,68.325,-84.674;VictimName=2IG|18 GGarrido;VictimTeam=1;VictimPos=42.320,68.573,-71.184;VictimKit=jp_RifleAssault;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_RifleAssault;AttackerVehicle=m3a1_stuart_pacific;AttackerWeapon=Coaxial_Cal30_Cam3;Time=1523
EXIT PlayerName=2IG|24 Mid4eL;PlayerTeam=1;VehicleName=fh1_25mmaa;VehicleTime=63.6;Time=1523
SCORE ScoreDiff=1;PlayerName=1|USMC Dreloc;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=up_pvt;PlayerPos=20.906,66.452,-73.380;Time=1524;Scoretype=kills
KILL;AttackerName=1|USMC Dreloc;AttackerTeam=2;AttackerPos=20.906,66.452,-73.380;VictimName=[F|H] SturmFlim13;VictimTeam=1;VictimPos=21.156,68.322,-74.631;VictimKit=JP_Antitank_turtlemine;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_RifleAssault;AttackerVehicle=up_pvt;AttackerWeapon=m1garand;Time=1524
ENTER PlayerName=5|USMC Tutvys;PlayerTeam=2;VehicleName=fh1_25mmaa;Time=1524
SCORE ScoreDiff=1;PlayerName=7[1MD] GeoPat;PlayerTeam=2;PlayerKit=UW_PickUpFlamethrower;PlayerVehicle=fh1_25mmaa;PlayerPos=-42.991,68.471,-97.313;Time=1524;Scoretype=kills
KILL;AttackerName=7[1MD] GeoPat;AttackerTeam=2;AttackerPos=-42.991,68.471,-97.313;VictimName=2IG|24 R0I0R;VictimTeam=1;VictimPos=1.140,85.551,-96.338;VictimKit=JP_Engineer_type93;VictimVehicle=aichi_val;AttackerKit=UW_PickUpFlamethrower;AttackerVehicle=fh1_25mmaa;AttackerWeapon=fh1_25mmaa_barrel2;Time=1524
EXIT PlayerName=2IG|24 R0I0R;PlayerTeam=1;VehicleName=aichi_val;VehicleTime=204.2;Time=1524
SCORE ScoreDiff=1;PlayerName=7[1MD] GeoPat;PlayerTeam=2;PlayerKit=UW_PickUpFlamethrower;PlayerVehicle=fh1_25mmaa;PlayerPos=-42.991,68.471,-97.313;Time=1524;Scoretype=kills
KILL;AttackerName=7[1MD] GeoPat;AttackerTeam=2;AttackerPos=-42.991,68.471,-97.313;VictimName=2IG|15 BamBam_55;VictimTeam=1;VictimPos=0.910,86.014,-95.893;VictimKit=JP_Engineer_type93;VictimVehicle=aichi_val;AttackerKit=UW_PickUpFlamethrower;AttackerVehicle=fh1_25mmaa;AttackerWeapon=fh1_25mmaa_barrel2;Time=1524
EXIT PlayerName=2IG|15 BamBam_55;PlayerTeam=1;VehicleName=aichi_val;VehicleTime=240.2;Time=1524
ENTER PlayerName=2IG|24 Mid4eL;PlayerTeam=1;VehicleName=type97_chiha;Time=1527
SCORE ScoreDiff=1;PlayerName=2IGI18 Taran121;PlayerTeam=1;PlayerKit=jp_Scout;PlayerVehicle=jp_rilfe_khaki;PlayerPos=35.360,68.848,-79.053;Time=1530;Scoretype=kills
KILL;AttackerName=2IGI18 Taran121;AttackerTeam=1;AttackerPos=35.360,68.848,-79.053;VictimName=5|USMC Tutvys;VictimTeam=2;VictimPos=25.444,67.114,-97.215;VictimKit=UP_Engineer;VictimVehicle=fh1_25mmaa;AttackerKit=jp_Scout;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=arisaka1;Time=1530
EXIT PlayerName=5|USMC Tutvys;PlayerTeam=2;VehicleName=fh1_25mmaa;VehicleTime=6.5;Time=1530
SCORE ScoreDiff=1;PlayerName=5|USMC RedYuri;PlayerTeam=2;PlayerKit=UP_NCO_rifle;PlayerVehicle=fh1_25mmaa;PlayerPos=23.260,66.935,-64.751;Time=1533;Scoretype=kills
KILL;AttackerName=5|USMC RedYuri;AttackerTeam=2;AttackerPos=23.260,66.935,-64.751;VictimName=2IG|18 DanielNL;VictimTeam=1;VictimPos=35.677,70.735,-66.796;VictimKit=JP_Engineer_type93;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_NCO_rifle;AttackerVehicle=fh1_25mmaa;AttackerWeapon=fh1_25mmaa_barrel1;Time=1533
ENTER PlayerName=H|USMC florianmehne;PlayerTeam=2;VehicleName=hellcat;Time=1536
ENTER PlayerName=2IGI24 Lebowski(rus);PlayerTeam=1;VehicleName=type95_hago;Time=1537
KILL;VictimName=7|USMC Spieler4;VictimTeam=2;VictimPos=23.537,68.419,-88.811;VictimKit=UP_RifleAssault;VictimVehicle=up_pvt;Time=1538
SCORE ScoreDiff=1;PlayerName=5|USMC RedYuri;PlayerTeam=2;PlayerKit=UP_NCO_rifle;PlayerVehicle=fh1_25mmaa;PlayerPos=23.260,66.935,-64.751;Time=1539;Scoretype=kills
SCORE ScoreDiff=2;PlayerName=5|USMC AL-SAHAD;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=up_cpl;PlayerPos=25.197,66.530,-58.982;Time=1539;Scoretype=damageAssists
KILL;AttackerName=5|USMC RedYuri;AttackerTeam=2;AttackerPos=23.260,66.935,-64.751;VictimName=2IG|15 The_Spine;VictimTeam=1;VictimPos=41.884,68.278,-43.741;VictimKit=JP_PickUpSuicide;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_NCO_rifle;AttackerVehicle=fh1_25mmaa;AttackerWeapon=fh1_25mmaa_barrel2;Time=1539
SCORE ScoreDiff=1;PlayerName=5|USMC RedYuri;PlayerTeam=2;PlayerKit=UP_NCO_rifle;PlayerVehicle=fh1_25mmaa;PlayerPos=23.260,66.935,-64.751;Time=1540;Scoretype=kills
KILL;AttackerName=5|USMC RedYuri;AttackerTeam=2;AttackerPos=23.260,66.935,-64.751;VictimName=[2IG] Otto1;VictimTeam=1;VictimPos=46.225,68.266,-38.079;VictimKit=jp_RifleAssault;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_NCO_rifle;AttackerVehicle=fh1_25mmaa;AttackerWeapon=fh1_25mmaa_barrel2;Time=1540
SCORE ScoreDiff=1;PlayerName=1|1USM Shogun007;PlayerTeam=2;PlayerKit=UP_LMG_Limited;PlayerVehicle=up_pvt;PlayerPos=41.155,67.591,-49.778;Time=1543;Scoretype=kills
KILL;AttackerName=1|1USM Shogun007;AttackerTeam=2;AttackerPos=41.155,67.591,-49.778;VictimName=2IG[24 slav_on_13;VictimTeam=1;VictimPos=43.478,67.987,-44.732;VictimKit=JP_LMG_Limited;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_LMG_Limited;AttackerVehicle=up_pvt;AttackerWeapon=bar18a2_slow;Time=1543
SCORE ScoreDiff=1;PlayerName=2IG|15 Ephiriel;PlayerTeam=1;PlayerKit=JP_LMG_Limited;PlayerVehicle=jp_rilfe_khaki;PlayerPos=40.722,68.524,-53.619;Time=1547;Scoretype=kills
KILL;AttackerName=2IG|15 Ephiriel;AttackerTeam=1;AttackerPos=40.722,68.524,-53.619;VictimName=1|1USM Shogun007;VictimTeam=2;VictimPos=41.155,67.591,-49.778;VictimKit=UP_LMG_Limited;VictimVehicle=up_pvt;AttackerKit=JP_LMG_Limited;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=type99_kassault;Time=1547
SCORE ScoreDiff=1;PlayerName=2IG|18 DTBG;PlayerTeam=1;PlayerKit=jp_RifleAssault;PlayerVehicle=jp_rilfe_khaki;PlayerPos=31.414,67.785,-79.171;Time=1549;Scoretype=kills
KILL;AttackerName=2IG|18 DTBG;AttackerTeam=1;AttackerPos=31.414,67.785,-79.171;VictimName=1|USMC Dreloc;VictimTeam=2;VictimPos=31.996,68.054,-79.958;VictimKit=UP_RifleAssault;VictimVehicle=up_pvt;AttackerKit=jp_RifleAssault;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=arisaka1;Time=1549
ENTER PlayerName=1IUSMC Haraldt;PlayerTeam=2;VehicleName=m3a1_stuart_pacific;Time=1549
SCORE ScoreDiff=1;PlayerName=1[1MD] HochuDeutschmeis;PlayerTeam=2;PlayerKit=UP_SMGAssault;PlayerVehicle=up_pvt;PlayerPos=39.050,71.470,-65.361;Time=1550;Scoretype=kills
SCORE ScoreDiff=1;PlayerName=1|USMC Hawk2k9;PlayerTeam=2;PlayerKit=UP_NCO_rifle;PlayerVehicle=up_2Marine_sgt;PlayerPos=38.952,69.851,-62.833;Time=1550;Scoretype=damageAssists
KILL;AttackerName=1[1MD] HochuDeutschmeis;AttackerTeam=2;AttackerPos=39.050,71.470,-65.361;VictimName=2IG|24 RADIOSMERSH;VictimTeam=1;VictimPos=40.498,70.614,-65.582;VictimKit=JP_Antitank_turtlemine;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_SMGAssault;AttackerVehicle=up_pvt;AttackerWeapon=thompsonm1a1;Time=1550
SCORE ScoreDiff=1;PlayerName=5|USMC RedYuri;PlayerTeam=2;PlayerKit=UP_NCO_rifle;PlayerVehicle=fh1_25mmaa;PlayerPos=23.260,66.935,-64.751;Time=1550;Scoretype=kills
KILL;AttackerName=5|USMC RedYuri;AttackerTeam=2;AttackerPos=23.260,66.935,-64.751;VictimName=2IG15 [F|H]Gunghoo;VictimTeam=1;VictimPos=43.261,68.954,-50.488;VictimKit=jp_RifleAssault;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_NCO_rifle;AttackerVehicle=fh1_25mmaa;AttackerWeapon=fh1_25mmaa_barrel1;Time=1550
ENTER PlayerName=2IG|15 BamBam_55;PlayerTeam=1;VehicleName=type94;Time=1553
SCORE ScoreDiff=1;PlayerName=2IG|15 GABBOTTO;PlayerTeam=1;PlayerKit=JP_PickUpSniper;PlayerVehicle=jp_rilfe_khaki;PlayerPos=39.413,71.278,-64.549;Time=1553;Scoretype=kills
KILL;AttackerName=2IG|15 GABBOTTO;AttackerTeam=1;AttackerPos=39.413,71.278,-64.549;VictimName=1[1MD] HochuDeutschmeis;VictimTeam=2;VictimPos=41.144,69.804,-65.632;VictimKit=UP_SMGAssault;VictimVehicle=up_pvt;AttackerKit=JP_PickUpSniper;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=arisaka_scope;Time=1553
SCORE ScoreDiff=1;PlayerName=T|USMC atElmo;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=up_pvt;PlayerPos=43.170,67.844,-41.479;Time=1554;Scoretype=kills
KILL;AttackerName=T|USMC atElmo;AttackerTeam=2;AttackerPos=43.170,67.844,-41.479;VictimName=[2IG] Humledrik;VictimTeam=1;VictimPos=44.704,68.240,-41.166;VictimKit=jp_Scout;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_RifleAssault;AttackerVehicle=up_pvt;AttackerWeapon=m1garand;Time=1554
SCORE ScoreDiff=1;PlayerName=[F|H] I<ODIUM>I;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=up_pvt;PlayerPos=55.537,68.222,-50.703;Time=1555;Scoretype=kills
KILL;AttackerName=[F|H] I<ODIUM>I;AttackerTeam=2;AttackerPos=55.537,68.222,-50.703;VictimName=2IG|15 knokworst;VictimTeam=1;VictimPos=54.877,67.868,-49.291;VictimKit=jp_RifleAssault;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_RifleAssault;AttackerVehicle=up_pvt;AttackerWeapon=m1garand;Time=1555
SCORE ScoreDiff=1;PlayerName=2IG|15 papa@FH2;PlayerTeam=1;PlayerKit=JP_PickUpMortar;PlayerVehicle=jp_rilfe_khaki;PlayerPos=54.022,69.049,-75.112;Time=1555;Scoretype=kills
KILL;AttackerName=2IG|15 papa@FH2;AttackerTeam=1;AttackerPos=54.022,69.049,-75.112;VictimName=1|USMC jay919;VictimTeam=2;VictimPos=46.281,68.408,-78.203;VictimKit=UP_LMG_Limited;VictimVehicle=up_pvt;AttackerKit=JP_PickUpMortar;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=arisaka1;Time=1555
SCORE ScoreDiff=1;PlayerName=5|USMC AL-SAHAD;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=up_cpl;PlayerPos=37.536,66.820,-54.820;Time=1556;Scoretype=kills
SCORE ScoreDiff=1;PlayerName=1[1MD] HochuDeutschmeis;PlayerTeam=2;PlayerKit=Unknown;PlayerVehicle=MultiPlayerFreeCamera;PlayerPos=41.453,68.549,-65.693;Time=1556;Scoretype=damageAssists
KILL;AttackerName=5|USMC AL-SAHAD;AttackerTeam=2;AttackerPos=37.536,66.820,-54.820;VictimName=2IG|15 Ephiriel;VictimTeam=1;VictimPos=40.253,67.500,-50.756;VictimKit=JP_LMG_Limited;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_Scout;AttackerVehicle=up_cpl;AttackerWeapon=m1garand;Time=1556
SCORE ScoreDiff=-4;PlayerName=5|USMC AL-SAHAD;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=up_cpl;PlayerPos=37.536,66.821,-54.820;Time=1558;Scoretype=TKs
KILL;AttackerName=5|USMC AL-SAHAD;AttackerTeam=2;AttackerPos=37.536,66.821,-54.820;VictimName=T|USMC atElmo;VictimTeam=2;VictimPos=45.890,67.879,-40.315;VictimKit=UP_RifleAssault;VictimVehicle=up_pvt;AttackerKit=UP_Scout;AttackerVehicle=up_cpl;AttackerWeapon=m1garand;Time=1558
SCORE ScoreDiff=1;PlayerName=1|USMC Hawk2k9;PlayerTeam=2;PlayerKit=UP_NCO_rifle;PlayerVehicle=up_2Marine_sgt;PlayerPos=40.653,69.283,-60.348;Time=1561;Scoretype=kills
KILL;AttackerName=1|USMC Hawk2k9;AttackerTeam=2;AttackerPos=40.653,69.283,-60.348;VictimName=2IG|15 Xant;VictimTeam=1;VictimPos=40.625,69.588,-59.420;VictimKit=JP_Engineer_type93;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_NCO_rifle;AttackerVehicle=up_2Marine_sgt;AttackerWeapon=m1carbine;Time=1561
SCORE ScoreDiff=1;PlayerName=2IG|24 Vlasov;PlayerTeam=1;PlayerKit=JP_LMG_Limited;PlayerVehicle=75mmdp;PlayerPos=82.855,66.266,-30.014;Time=1561;Scoretype=kills
SCORE ScoreDiff=2;PlayerName=2IG|24 Vlasov;PlayerTeam=1;PlayerKit=JP_LMG_Limited;PlayerVehicle=75mmdp;PlayerPos=82.855,66.266,-30.014;Time=1561;Scoretype=cpDefends
KILL;AttackerName=2IG|24 Vlasov;AttackerTeam=1;AttackerPos=82.855,66.266,-30.014;VictimName=[F|H] I<ODIUM>I;VictimTeam=2;VictimPos=55.824,68.594,-53.728;VictimKit=UP_RifleAssault;VictimVehicle=up_pvt;AttackerKit=JP_LMG_Limited;AttackerVehicle=75mmdp;AttackerWeapon=75mmDP_barrel_he;Time=1561
SCORE ScoreDiff=1;PlayerName=2IG|18 DanielNL;PlayerTeam=1;PlayerKit=JP_Engineer_type93;PlayerVehicle=jp_rilfe_khaki;PlayerPos=39.678,71.259,-64.869;Time=1564;Scoretype=kills
KILL;AttackerName=2IG|18 DanielNL;AttackerTeam=1;AttackerPos=39.678,71.259,-64.869;VictimName=5|USMC RedYuri;VictimTeam=2;VictimPos=23.260,66.935,-64.751;VictimKit=UP_NCO_rifle;VictimVehicle=fh1_25mmaa;AttackerKit=JP_Engineer_type93;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=arisaka1;Time=1564
EXIT PlayerName=5|USMC RedYuri;PlayerTeam=2;VehicleName=fh1_25mmaa;VehicleTime=41.0;Time=1564
ENTER PlayerName=2IG|24 R0I0R;PlayerTeam=1;VehicleName=aichi_val;Time=1571
SCORE ScoreDiff=1;PlayerName=2IGI18 luacha2000;PlayerTeam=1;PlayerKit=jp_RifleAssault;PlayerVehicle=jp_rilfe_khaki;PlayerPos=28.266,67.300,-76.542;Time=1572;Scoretype=kills
KILL;AttackerName=2IGI18 luacha2000;AttackerTeam=1;AttackerPos=28.266,67.300,-76.542;VictimName=5|USMC Tutvys;VictimTeam=2;VictimPos=26.945,68.235,-74.261;VictimKit=UP_Scout;VictimVehicle=up_cpl;AttackerKit=jp_RifleAssault;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=arisaka1;Time=1572
EXIT PlayerName=2IG|15 BamBam_55;PlayerTeam=1;VehicleName=type94;VehicleTime=22.5;Time=1575
SCORE ScoreDiff=1;PlayerName=2IG|18 R4yderPSG;PlayerTeam=1;PlayerKit=jp_Scout;PlayerVehicle=jp_rilfe_khaki;PlayerPos=24.145,68.442,-82.883;Time=1576;Scoretype=kills
KILL;AttackerName=2IG|18 R4yderPSG;AttackerTeam=1;AttackerPos=24.145,68.442,-82.883;VictimName= 5[1USMC]truth_HUN;VictimTeam=2;VictimPos=23.082,68.613,-84.146;VictimKit=UP_SMGAssault;VictimVehicle=up_pvt;AttackerKit=jp_Scout;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=arisaka1;Time=1576
SCORE ScoreDiff=1;PlayerName=H|USMC florianmehne;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=hellcat;PlayerPos=119.698,80.160,-71.387;Time=1576;Scoretype=Unknown
SCORE ScoreDiff=1;PlayerName=H|USMC florianmehne;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=hellcat;PlayerPos=119.698,80.160,-71.387;Time=1576;Scoretype=kills
KILL;AttackerName=H|USMC florianmehne;AttackerTeam=2;AttackerPos=119.698,80.160,-71.387;VictimName=2IG|15 BamBam_55;VictimTeam=1;VictimPos=151.193,66.991,-59.456;VictimKit=JP_Engineer_type93;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_Scout;AttackerVehicle=hellcat;Time=1576
SCORE ScoreDiff=1;PlayerName=1|USMC Seng711;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=us05insinglemk30_arty_1;PlayerPos=-123.585,68.040,184.666;Time=1576;Scoretype=kills
SCORE ScoreDiff=2;PlayerName=7|USMC Spindrifter49;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=up_cpl;PlayerPos=23.147,68.583,-86.071;Time=1576;Scoretype=targetAssists
KILL;AttackerName=1|USMC Seng711;AttackerTeam=2;AttackerPos=-123.585,68.040,184.666;VictimName=2IG|15 papa@FH2;VictimTeam=1;VictimPos=47.082,68.403,-78.095;VictimKit=JP_PickUpMortar;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_Scout;AttackerVehicle=us05insinglemk30_arty_1;AttackerWeapon=us05insinglemk30_arty_1_GunBarrel;Time=1576
SCORE ScoreDiff=1;PlayerName=2IG|18 DTBG;PlayerTeam=1;PlayerKit=jp_RifleAssault;PlayerVehicle=jp_rilfe_khaki;PlayerPos=24.628,68.374,-83.339;Time=1578;Scoretype=kills
KILL;AttackerName=2IG|18 DTBG;AttackerTeam=1;AttackerPos=24.628,68.374,-83.339;VictimName=7|USMC Spindrifter49;VictimTeam=2;VictimPos=23.148,68.583,-86.070;VictimKit=UP_Scout;VictimVehicle=up_cpl;AttackerKit=jp_RifleAssault;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=type97;Time=1578
SCORE ScoreDiff=1;PlayerName=1|USMC Hawk2k9;PlayerTeam=2;PlayerKit=UP_NCO_rifle;PlayerVehicle=up_2Marine_sgt;PlayerPos=50.315,68.602,-58.163;Time=1578;Scoretype=kills
SCORE ScoreDiff=1;PlayerName=1|USMC Seng711;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=us05insinglemk30_arty_1;PlayerPos=-123.585,68.040,184.666;Time=1578;Scoretype=damageAssists
KILL;AttackerName=1|USMC Hawk2k9;AttackerTeam=2;AttackerPos=50.315,68.602,-58.163;VictimName= 2IG|HQSir_Kows;VictimTeam=1;VictimPos=49.505,68.602,-58.230;VictimKit=JP_PickUpSuicide;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_NCO_rifle;AttackerVehicle=up_2Marine_sgt;AttackerWeapon=m1carbine;Time=1578
SCORE ScoreDiff=1;PlayerName=7[1st] buddydog123;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=m3a1_stuart_pacific;PlayerPos=27.152,67.573,-68.861;Time=1580;Scoretype=kills
KILL;AttackerName=7[1st] buddydog123;AttackerTeam=2;AttackerPos=27.152,67.573,-68.861;VictimName=2IGI18 luacha2000;VictimTeam=1;VictimPos=26.479,68.410,-70.369;VictimKit=jp_RifleAssault;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_RifleAssault;AttackerVehicle=m3a1_stuart_pacific;AttackerWeapon=m3a1_stuart_pacific_maingun_he;Time=1580
ENTER PlayerName=5|USMC GENERAL_HUN;PlayerTeam=2;VehicleName=f4u1a_corsair;Time=1580
SCORE ScoreDiff=1;PlayerName=1|USMC eXHaLe;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=up_pvt;PlayerPos=48.679,67.402,-51.507;Time=1580;Scoretype=kills
KILL;AttackerName=1|USMC eXHaLe;AttackerTeam=2;AttackerPos=48.679,67.402,-51.507;VictimName=2IG|15 [F|H]RAnDOOm;VictimTeam=1;VictimPos=52.713,68.551,-50.803;VictimKit=JP_NCO_rifle;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_RifleAssault;AttackerVehicle=up_pvt;AttackerWeapon=m1garand;Time=1580
ENTER PlayerName=7USMC michaelau999;PlayerTeam=2;VehicleName=m4a3;Time=1582
ENTER PlayerName=[2IG] Humledrik;PlayerTeam=1;VehicleName=type99_emp_bipod;Time=1584
SCORE ScoreDiff=1;PlayerName=[2IG] Otto1;PlayerTeam=1;PlayerKit=UP_RifleAssault;PlayerVehicle=jp_rilfe_khaki;PlayerPos=49.517,68.212,-44.320;Time=1584;Scoretype=kills
